Caption,Filename,UCS Locator,UTD EID,contains_keywords,contains_keywords2,found_keywords,link,text
CT (top) and CP (bottom) vs J for each propeller measured in the wind tunnel at a freestream velocity of V ∞ = 5 m/s.,gr8.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr8/DOWNSAMPLED/image/jpeg/af1d519bc233edc8e72ab72abf0f89fd/gr8.jpg,1-s2.0-S1270963825015305-gr8.jpg,1,0.0,"cp, wind tunnel",https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr8_lrg.jpg,"; > ; 4"" \ y a ‘2 ’ 1 a |
/ 6-axis balance =
Si * 4 x ’ 4

>) Fairing ©

 

 

 
"
CT (top) and CP (bottom) vs J for each propeller measured in the wind tunnel at a freestream velocity of V ∞ = 10 m/s.,gr16.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr16/DOWNSAMPLED/image/jpeg/f7af37668500f7738161641d745a94a7/gr16.jpg,1-s2.0-S1270963825015305-gr16.jpg,1,0.0,"cp, wind tunnel",https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr16_lrg.jpg,"  

— 0.05 GPa
—— 0.1 GPa
— 0.25 GPa
— 0.5 GPa

0.02

 

0.04

1 GPa
1.25 GPa
3 GPa
30 GPa

0.06
Radius [m]

0.08

  
 

0.1

0.12
"
Frequency spectra for the -30º (top) and 30º (bottom) microphone positions hovering at 9870 rpm in the anechoic chamber.,gr7.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr7/DOWNSAMPLED/image/jpeg/dc9c459e55b5032c76730f4deaa8d9f2/gr7.jpg,1-s2.0-S1270963825015305-gr7.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr7_lrg.jpg,
Sound Pressure Level at the Blade Passing Frequency (left) and Overall Sound Pressure Level (right) directivity of the propellers hovering at 9870 rpm in the anechoic chamber.,gr17.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr17/DOWNSAMPLED/image/jpeg/3ebe0eda6aa6e734b9301dcb651a272f/gr17.jpg,1-s2.0-S1270963825015305-gr17.jpg,1,2.0,pressure,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr17_lrg.jpg,"E = 1.00 GPa E =0.50 GPa E =0.10 GPa

 

lim

Original unloaded shape

 

Rotating pressure coefficient [-]
<3.3

 
"
Numerical predictions of CT (top) and CP (bottom) vs J for different values of E for a smooth propeller at Ω = 9870 rpm. Experimental measurements are added for reference.,gr18.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr18/DOWNSAMPLED/image/jpeg/44ff7f94f0ddbc636d3ea168fc814133/gr18.jpg,1-s2.0-S1270963825015305-gr18.jpg,1,0.0,cp,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr18_lrg.jpg,"Torque |Nm/m|

Thrust [N/m]

100

80

60

40

20

2.5

1.5

0.5

0.02

0.04

0.04

0.06
Radius [m]

0.06
Radius [m]

0.08

0.08

 

0.1

 

0.1

0.12

0.12
"
Numerical prediction of θ along the propeller radius for different values of E for a smooth propeller at hover and Ω = 9870 rpm.,gr9.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr9/DOWNSAMPLED/image/jpeg/4cad1d50d9787b15dc98367a72e078a1/gr9.jpg,1-s2.0-S1270963825015305-gr9.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr9_lrg.jpg,
Numerical prediction of the propeller deformation at different values of E and J compared against the original shape at Ω = 9870 rpm.,gr19.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr19/DOWNSAMPLED/image/jpeg/589ab1927717d54527204e99bd25cac0/gr19.jpg,1-s2.0-S1270963825015305-gr19.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr19_lrg.jpg,
Numerical predictions of thrust (top) and torque (bottom) at different radii for different values of E for a smooth propeller at hover and Ω = 9870 rpm.,gr20.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr20/DOWNSAMPLED/image/jpeg/4b84ffa02f5a8d32da8fa97b4599571b/gr20.jpg,1-s2.0-S1270963825015305-gr20.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr20_lrg.jpg,
Numerical prediction of SPL variation as Young’s moduli E are increased for a smooth propeller at hover and Ω = 9870 rpm.,gr21.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr21/DOWNSAMPLED/image/jpeg/320717c1974a92e0d9a861548f92ce1f/gr21.jpg,1-s2.0-S1270963825015305-gr21.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr21_lrg.jpg,
"Broadband noise generation over the propeller extrados (left) and intrados (right) surfaces, and for three Young’s moduli values: E=30 GPa (top), E=1 GPa (middle) and E=0.1 GPa (bottom). Surface roughness is zero (smooth propeller) and flight conditions are Ω = 9870 rpm and J = 0 .",gr22.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr22/DOWNSAMPLED/image/jpeg/447c4a1ab597d1800d4163e0cc46d2c2/gr22.jpg,1-s2.0-S1270963825015305-gr22.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr22_lrg.jpg,
Numerical predictions of CT (top) and CP (bottom) vs J for different surface roughness values in a rigid propeller at V ∞ = 10 m/s. Experimental measurements are added for reference.,gr23.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr23/DOWNSAMPLED/image/jpeg/8c5537776db13b4743798abe2b9d064d/gr23.jpg,1-s2.0-S1270963825015305-gr23.jpg,1,0.0,cp,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr23_lrg.jpg,"J=0,V7R=0.5
-3
e @® Smooth
-2 ° Fe, @ 0.2mm
— / “tte @ 0.4mm
Qa -1 e &, e
oO 8 ° 90 topes
0 ‘ e eee 5 00 0 oc cccereved imp
eo
4 é
0.01 0.005 0 -0.005 -0.01
J=0.5, r/R =0.5
-4 fro teoastetss 8, ,
e °,
-0.5 ""P08,

000000 ocececeg o 9 0 008 & ooo socecsesst0ittnm,

ctl
a an

0.01 0.005 0 -0.005 -0.01
Section y coordinate [m]

0.01

J=0, r/R =0.795
<
~
oN.
@ eee
: “ts,
°*888 sry,
: and

go 0 000? seacccceeo®
~~
0.005 0 -0.005

J=0.5, r/R = 0.75

“Banenne00ee © cee 0 coscceccess oo anes

0.005 0 -0.005
Section y coordinate [m]

-0.01

-0.01

0.01

0.005 0 -0.005 -0.01
J=0.5, /R=0.9
; “,
———
@
é
:
t
0.005 0 -0.005 -0.01

Section y coordinate [m]
"
Numerical predictions of thrust (top) and torque (bottom) at different radii in a rigid propeller at hover and Ω = 9870 rpm.,gr24.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr24/DOWNSAMPLED/image/jpeg/768e10c6a82098896873db6e3a081a7e/gr24.jpg,1-s2.0-S1270963825015305-gr24.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr24_lrg.jpg,
"Numerical prediction of pressure coefficient at different blade sections, values of roughness and J (at Ω = 9870 rpm).",gr25.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr25/DOWNSAMPLED/image/jpeg/ac5ae3de384addf9dafa5eb3bb739331/gr25.jpg,1-s2.0-S1270963825015305-gr25.jpg,1,0.0,"pressure, pressure coefficient",https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr25_lrg.jpg,"Extrados Intrados

cnooh Te. $§ (a
O40). ——ca—iimmmmmm: Ca

Curle surface acoustic power [dB]

<0 ss | >130
"
Numerical prediction of SPL as surface roughness values are increased for a smooth propeller at hover and Ω = 9870 rpm.,gr26.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr26/DOWNSAMPLED/image/jpeg/155f725dbba75fb628ef43e6ae886ba9/gr26.jpg,1-s2.0-S1270963825015305-gr26.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr26_lrg.jpg,
"Broadband noise generation over the propeller extrados (left) and intrados (right) surfaces, and for three surface roughness: Smooth (top), 0.2 mm (middle) and 0.4 mm (bottom). Young’s moduli is constant (E=30 GPa) and flight conditions are Ω = 9870 rpm and J = 0 .",gr27.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr27/DOWNSAMPLED/image/jpeg/2a77a4ebb5d479fcf824cbbebf49a32b/gr27.jpg,1-s2.0-S1270963825015305-gr27.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr27_lrg.jpg,
"Numerical prediction of propeller efficiency values against J as, including results from both parameter sweeps ( Ω = 9870 rpm).",gr10.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr10/DOWNSAMPLED/image/jpeg/f606abe9c1594dcf888c9be19c747d66/gr10.jpg,1-s2.0-S1270963825015305-gr10.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr10_lrg.jpg,
"Numerical prediction of noise at different directions at hover and Ω = 9870 rpm, including results from both parameter sweeps.",gr11.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015305/gr11/DOWNSAMPLED/image/jpeg/cd912fbda3d19110031d27c04081dfa0/gr11.jpg,1-s2.0-S1270963825015305-gr11.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015305-gr11_lrg.jpg,
