Caption,Filename,UCS Locator,UTD EID,contains_keywords,contains_keywords2,found_keywords,link,text
"Slamming of model-scale helicopter on probe P06: time-series of the pressure coefficient Cp for each mesh level and experimental results. Black lines indicate the mean value of experimental results (top); Impulse of pressure coefficient Π ^ * in each mesh level, with the discretization uncertainty and distribution of the experimental results, represented by a boxplot at Υ = 0 (bottom).",gr15.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825012878/gr15/DOWNSAMPLED/image/jpeg/eb51c231f5903dd7be19f8fa83057e59/gr15.jpg,1-s2.0-S1270963825012878-gr15.jpg,1,0.0,"pressure, pressure coefficient, cp, mesh",https://ars.els-cdn.com/content/image/1-s2.0-S1270963825012878-gr15_lrg.jpg,"Case C01 (@ = 13.6°) = 10. Case C03 (@ = 5.1°) Case C04 (6 = 0.4°)

40

  

n* [-]

 

  

250
30 —— Fine 200
7 — Medium 150
a 20 Coarse
Y 100
10
50
0 0
| |
0.15 0.16 0.125 0.130 0.135 0.125 0.130 0.135 0.140 0.145 0.150
Time [s] Time [s] Time [s] Time [s]
0.20 0.20
0.15 0.15
~ f oa 8 7
7 | ol | .
0.00 . . 0.00
0.0 0.25 O65 0O.75 1.0 0.0 0.25 O5 O.75 1.0 0.0 0.25 O05 0.75 1.0 0.0 0.25 O05 0.75 1.0

Y [-] Y [-] Y [-] Y [-]
"
"Slamming of model-scale helicopter on probe P08: time-series of the pressure coefficient Cp for each mesh level and experimental results. Black lines indicate the mean value of experimental results (top); Impulse of pressure coefficient Π ^ * in each mesh level, with the discretization uncertainty and distribution of the experimental results, represented by a boxplot at Υ = 0 (bottom).",gr9.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825012878/gr9/DOWNSAMPLED/image/jpeg/af730e1d61ba9c8ec603b0da7d447c73/gr9.jpg,1-s2.0-S1270963825012878-gr9.jpg,1,0.0,"pressure, pressure coefficient, cp, mesh",https://ars.els-cdn.com/content/image/1-s2.0-S1270963825012878-gr9_lrg.jpg,"le

4)
~
&
ao
ci
wn
oO
ll
>

Vz = 0.782 me

ci | i

 

0.005 0.010 0.015
Time [s]

0.000

—0.005
"
"Time series of the force coefficient CF , Eq. (7). Markers indicate the peak value. Yaw 0∘, mass distribution mA, and Λ = 2/3.",gr20.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825012878/gr20/DOWNSAMPLED/image/jpeg/37ae7237a2f08d14f9d2edae6ec49b78/gr20.jpg,1-s2.0-S1270963825012878-gr20.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825012878-gr20_lrg.jpg,
"Pressure coefficient distribution for the conditions of pitch 2∘ (half-top) and pitch 10∘ (half-bottom). Roll 0∘, yaw 0∘, mass distribution mA, and Λ = 2/3.",gr7.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825012878/gr7/DOWNSAMPLED/image/jpeg/7105a7f81fcc82c405fab18d16d66d62/gr7.jpg,1-s2.0-S1270963825012878-gr7.jpg,1,0.0,"pressure, pressure coefficient",https://ars.els-cdn.com/content/image/1-s2.0-S1270963825012878-gr7_lrg.jpg,"[

]

 

dq) 488d

1.0

0.75

0.5

0.25

0.0
"
"Impulse of force F ^ , Eq. (8). Markers indicate the time with the peak of the force coefficient.",gr10.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825012878/gr10/DOWNSAMPLED/image/jpeg/c8063f41edd694cd18488366542cc3e6/gr10.jpg,1-s2.0-S1270963825012878-gr10.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825012878-gr10_lrg.jpg,
Maximum observable water level on the door surface during ditching (top); and the side view of the mentioned water level on the door for the case of pitch = 2∘ and 10∘ (both yaw = 0∘).,gr21.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825012878/gr21/DOWNSAMPLED/image/jpeg/02463fed8b6015805c98fd491732da22/gr21.jpg,1-s2.0-S1270963825012878-gr21.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825012878-gr21_lrg.jpg,
Impulse of force F ^ for several mass distributions and autorotation factor Λ (top); and the pitch and magnitude of velocity (bottom).,gr8.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825012878/gr8/DOWNSAMPLED/image/jpeg/1cb4cc41ea3cb5341f6971d42954fca1/gr8.jpg,1-s2.0-S1270963825012878-gr8.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825012878-gr8_lrg.jpg,
"Side view of the helicopter ditching in a regular wave ( H = 6 m, T = 7.9 s), initial pitch angle of 2∘, at three wave landing positions: crest, middle, and trough.",gr11.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825012878/gr11/DOWNSAMPLED/image/jpeg/a0db9394d40b35c18d0d6fa75a99ce0c/gr11.jpg,1-s2.0-S1270963825012878-gr11.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825012878-gr11_lrg.jpg,
"Pitch angle (top) and velocity magnitude (bottom) of the helicopter after water contact, for different initial pitch angles and wave contact positions.",gr22.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825012878/gr22/DOWNSAMPLED/image/jpeg/eba27bb22474106ad09eb4ff23608230/gr22.jpg,1-s2.0-S1270963825012878-gr22.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825012878-gr22_lrg.jpg,
Pressure coefficient Cp distribution for an initial pitch angle of 2∘ for different wave landing positions.,gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825012878/gr1/DOWNSAMPLED/image/jpeg/dcd77e5dd79d336510fc53cbfd2735e2/gr1.jpg,1-s2.0-S1270963825012878-gr1.jpg,1,2.0,"pressure, pressure coefficient, cp",https://ars.els-cdn.com/content/image/1-s2.0-S1270963825012878-gr1_lrg.jpg," 

I
Direct impact || Building jet Compression of
(ELP1) (ELP2) entrapped air (ELP3)
"
Impulse of force F ^ for different initial pitch angles and wave landing positions.,gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825012878/gr2/DOWNSAMPLED/image/jpeg/a3bcef8e74e7343429afb8523ae9ee34/gr2.jpg,1-s2.0-S1270963825012878-gr2.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825012878-gr2_lrg.jpg,
