Caption,Filename,UCS Locator,UTD EID,contains_keywords,contains_keywords2,found_keywords,link,text
"Pressure signal history for four monitor points of interest within the DFTC domain under the Sct =0.75 configuration. A rolling average is shown as a solid black line and the dashed blue line displays the signal’s cumulative average following LES initialisation. (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article.)",gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000945/gr6/DOWNSAMPLED/image/jpeg/7ff85edde698b8c472f4b06fed4f8750/gr6.jpg,1-s2.0-S1270963826000945-gr6.jpg,1,2.0,"pressure, les",https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000945-gr6_lrg.jpg,"> YL

1 —

[Ex | Fuel™
= 0 — 0-9 © O00 —| OOOO CF COCCECOCEOE SHO — —-—-

ps 3

—

o
SS)
S

o
—
tay

Simulation time [ms]

   

0.1 0.2 0.3 0.4 0.5 0.6
Distance from inlet, x [m]

2.50

ms |

— 2.00

1.50

1.00

Simulation time

 

0.00
0.1 0.2 0.3 0.4 0.5 0.6 0.7

Distance from inlet, x [m]

Ell

0 1 2 3 4 5 6 7
Normalised pressure [p/p5]
"
"Pressure signal history for four monitor points of interest within the DFTC domain under the Sct =0.30 configuration. A rolling average is shown as a solid black line and the dashed blue line displays the signal’s cumulative average following LES initialisation. (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article.)",gr16.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000945/gr16/DOWNSAMPLED/image/jpeg/5d0ff8b7e4f43f9e07c55950e9ea39e8/gr16.jpg,1-s2.0-S1270963826000945-gr16.jpg,1,2.0,"pressure, les",https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000945-gr16_lrg.jpg,"Efficiency [%]

100

Sc;=0.30 mixing

Sc;=0.30 combustion

Sc;=0.75 mixing

Sc;=0.75 combustion

 

x-distance from inlet [m]

100
"
"Volume render of S c t = 0.75 DFTC LES showing ethylene mass fraction iso-contours coloured by CO mass fraction. Mach number contours are shown above and below this volume for the primary injector plane and secondary injector plane, respectively. (For interpretation of the colours in this figure, the reader is referred to the web version of this article.).",gr7.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000945/gr7/DOWNSAMPLED/image/jpeg/79ac89ed892313d62ebbf7f6a4b1746a/gr7.jpg,1-s2.0-S1270963826000945-gr7.jpg,1,2.0,"mach, mach number, les",https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000945-gr7_lrg.jpg,"Simulated boundary
_, —————

tox | Fuel
OS eee eee eee e eer eee eee
TT
10.00
Experiment
8.00
2 6.00
3
= 4.00
2.00
0.00

 

0.1 0.2 0.3 0.4 0.5 0.6 0.7
Distance from inlet, x [m]

ian

in Oino
oe SOSSSS

 

Simulation time [ms]
SOF FN N

2

1 0.2 0.3 0.4 0.5 0.6 0.7
Distance from inlet, x [m]

0 | 2 3 4 5 6 7
Normalised pressure [p/p5]
"
"Volume render of S c t = 0.30 DFTC LES showing ethylene mass fraction iso-contours coloured by CO mass fraction. Mach number contours are shown above and below this volume for the primary injector plane and secondary injector plane, respectively. (For interpretation of the colours in this figure, the reader is referred to the web version of this article.).",gr15.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000945/gr15/DOWNSAMPLED/image/jpeg/168685488ed635cbb28094b73054b821/gr15.jpg,1-s2.0-S1270963826000945-gr15.jpg,1,2.0,"mach, mach number, les",https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000945-gr15_lrg.jpg,"Spanwise distance [m]

Spanwise distance [m]

0.040 -

0.020 -

0.000 -

-0.020 -

-0.040 -

0.040 -

0.020 -

0.000 -

-0.020 -

-0.040 -

hee

a) Se, = 0.75

SNe

—. NN

b) Sc, = 0.30

SN

Temperature (K)
500 1000 1500 2000 2500 3000

| |

0.40
Distance from inlet [m]

0.40
Distance from inlet [m]

- =x a
<

PP
0.50

 
"
"Temperature contours at a) 2.64 ms of simulated time for S c t = 0.75 solution and b) 2.80 ms of simulated time for S c t = 0.30 solution, each showing the primary injector plane. (For interpretation of the colours in this figure, the reader is referred to the web version of this article.).",gr14.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000945/gr14/DOWNSAMPLED/image/jpeg/d7df8b601a82d8e170e091fc0a41e050/gr14.jpg,1-s2.0-S1270963826000945-gr14.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000945-gr14_lrg.jpg,
Mass-flow-weighted averaged axial mixing and combustion efficiency values for both Sct LES solutions.,gr1.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000945/gr1/DOWNSAMPLED/image/jpeg/fe27aa72da1aa15e062e990ae96095dd/gr1.jpg,1-s2.0-S1270963826000945-gr1.jpg,1,2.0,les,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000945-gr1_lrg.jpg,"Flow Direction

—_—_>>
“ane COmsten ce —€, ae
Oo oo b, 7

D- 8 [So D- 4T ~~ 3
r 4D: @=22.5° | | __6D AD! 9=22.5° 3

 

Inlet a Tsolator Combustor Diffuser
"
Mass-flow-weighted averaged axial mixing and combustion efficiency values for both Sct RANS solutions.,gr13.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000945/gr13/DOWNSAMPLED/image/jpeg/a1f63bda79846ec78087481ceb73d00c/gr13.jpg,1-s2.0-S1270963826000945-gr13.jpg,1,2.0,rans,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000945-gr13_lrg.jpg,"Mach Number
1 15 2 25 3 35 4

Mass fraction CO
0 0.005 0.01 0.015 0.02 0.025 0.03

| |

 
"
"Takeno Flame Index (TFI) values for a) S c t = 0.75 domain at 2.64 ms of simulated time and b) S c t = 0.30 domain at 2.80 ms of simulated time. Detailed inserts are shown for cavities on the secondary injector axis (top) and primary injector axis (bottom). Caption A references a shock-wave generated separation region. (For interpretation of the colours in this figure, the reader is referred to the web version of this article.).",gr2.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000945/gr2/DOWNSAMPLED/image/jpeg/a5dc7db8f601eceef1557ff071694a09/gr2.jpg,1-s2.0-S1270963826000945-gr2.jpg,1,2.0,shock,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000945-gr2_lrg.jpg,"Normalised pressure [p/p5]

ERR

x Fuel=,

we occ eee cee. @e@0e8@06 6 00-608 e@ 08

 

- RANS Sc,=0.75
|—— RANS Sc,=0.30

Test time average +o

0 0.1 0.2 0.3 0.4

Distance from inlet, x [m]

0.5

 
"
"Williams-style combustion regime diagrams for Sct =0.75 primary injector plane showing a) turbulent combustion regime reference map with compressibility correction, b) dominant combustion regimes for premixed and non-premixed flow, and c) dominant heat release zones coloured by specific heat (W.m − 3 ). (For interpretation of the colours in this figure, the reader is referred to the web version of this article.).",gr12.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000945/gr12/DOWNSAMPLED/image/jpeg/f3bac191eea289a742a0c0d5db5e999e/gr12.jpg,1-s2.0-S1270963826000945-gr12.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000945-gr12_lrg.jpg,
"Williams-style combustion regime diagrams for Sct = 0.30 primary injector plane showing a) turbulent combustion regime reference map with compressibility correction, b) dominant combustion regimes for premixed and non-premixed flow, and c) dominant heat release zones coloured by specific heat (W.m − 3 ). (For interpretation of the colours in this figure, the reader is referred to the web version of this article.).",gr3.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000945/gr3/DOWNSAMPLED/image/jpeg/27258c464b74112cc910be84456e2d52/gr3.jpg,1-s2.0-S1270963826000945-gr3.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000945-gr3_lrg.jpg,
"DaI contours for the primary injector plane at a) 2.64 ms of simulated time for S c t = 0.75 solution, and b) 2.80 ms of simulated time for S c t = 0.30 solution. (For interpretation of the colours in this figure, the reader is referred to the web version of this article.).",gr11.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963826000945/gr11/DOWNSAMPLED/image/jpeg/a043ff3ad0833ab5c5a4508704a58e27/gr11.jpg,1-s2.0-S1270963826000945-gr11.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963826000945-gr11_lrg.jpg,
