Caption,Filename,UCS Locator,UTD EID,contains_keywords,contains_keywords2,found_keywords,link,text
Optimization parameters that are found using per-sample of uncertainty optimization (UO).,gr9.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015391/gr9/DOWNSAMPLED/image/jpeg/9639f46306f5aa06da198a1e9e39c215/gr9.jpg,1-s2.0-S1270963825015391-gr9.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015391-gr9_lrg.jpg,
Optimization parameters with changing aircraft mass.,gr8.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015391/gr8/DOWNSAMPLED/image/jpeg/1bbea0fae18002f4255ec195ef7805e7/gr8.jpg,1-s2.0-S1270963825015391-gr8.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015391-gr8_lrg.jpg,
Optimization parameters with center of gravity position (x-direction).,gr7.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015391/gr7/DOWNSAMPLED/image/jpeg/41987a87a148aaebb1a1dd6711bd69bd/gr7.jpg,1-s2.0-S1270963825015391-gr7.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015391-gr7_lrg.jpg,
Optimization parameters with changing stall speed.,gr6.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015391/gr6/DOWNSAMPLED/image/jpeg/8d19b87c4c6c91f33a50d2d7681d29ca/gr6.jpg,1-s2.0-S1270963825015391-gr6.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015391-gr6_lrg.jpg,
Optimization parameters with changing aircraft pitch.,gr5.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015391/gr5/DOWNSAMPLED/image/jpeg/b9bcede1db01fafcbd97dd8d261c00d7/gr5.jpg,1-s2.0-S1270963825015391-gr5.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015391-gr5_lrg.jpg,
First-order Sobol indices with 95 % confidence intervals.,gr4.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015391/gr4/DOWNSAMPLED/image/jpeg/ce2fa2ffd4aa946a4a30fd75f7b6eab5/gr4.jpg,1-s2.0-S1270963825015391-gr4.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015391-gr4_lrg.jpg,
Total-order Sobol indices with 95 % confidence intervals.,gr18.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015391/gr18/DOWNSAMPLED/image/jpeg/ba61c3d7fbfbd330d7f43b032495b57c/gr18.jpg,1-s2.0-S1270963825015391-gr18.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015391-gr18_lrg.jpg,
Second-order Sobol indices and corresponding uncertainty interval for the entire input space.,gr17.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015391/gr17/DOWNSAMPLED/image/jpeg/af5ed87879d7f2b17a359b2d9a49388c/gr17.jpg,1-s2.0-S1270963825015391-gr17.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015391-gr17_lrg.jpg,
First-order Sobol indices of optimized system.,gr16.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015391/gr16/DOWNSAMPLED/image/jpeg/b29d7efab65159916eafa56d722e8ff5/gr16.jpg,1-s2.0-S1270963825015391-gr16.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015391-gr16_lrg.jpg,
Total-order Sobol indices with confidence intervals for optimized system.,gr15.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015391/gr15/DOWNSAMPLED/image/jpeg/ed0126aec1c47309d973fba94538278c/gr15.jpg,1-s2.0-S1270963825015391-gr15.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015391-gr15_lrg.jpg,
Second-order Sobol indices and corresponding uncertainty interval for the optimized system under design uncertainty.,gr19.jpg,https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S1270963825015391/gr19/DOWNSAMPLED/image/jpeg/2792c2754d13860392a7328db3d953d1/gr19.jpg,1-s2.0-S1270963825015391-gr19.jpg,0,,,https://ars.els-cdn.com/content/image/1-s2.0-S1270963825015391-gr19_lrg.jpg,
